slide_number_in_experiment,trial_type,label,object,rt,response,Browser,OS,screenH,screenW,language,enjoyment,asses,age,gender,education,comments,problems,fairprice,participant_id
1,bot_check,,beyaz,0,Beyaz,Chrome,Windows,1080,1920,Türkçe,1,Yes,41,Female,4,,Hayır,£1,874868
1,bot_check,,beyaz,0,süt rengi,Chrome,Windows,1080,1920,Türkçe,1,Yes,41,Female,4,,Hayır,£1,874868
1,bot_check,,beyaz,0,beyaz,Chrome,Windows,1080,1920,Türkçe,1,Yes,41,Female,4,,Hayır,£1,874868
3,adjective_ordering,nails_red_glossy,nail_polish,34550,kedi bacağı,Chrome,Windows,1080,1920,Türkçe,1,Yes,41,Female,4,,Hayır,£1,874868
4,overinformativeness,dress_big_green,dress,6898,elbise,Chrome,Windows,1080,1920,Türkçe,1,Yes,41,Female,4,,Hayır,£1,874868
5,overinformativeness,lock_big_gold,lock,5098,kilit,Chrome,Windows,1080,1920,Türkçe,1,Yes,41,Female,4,,Hayır,£1,874868
6,adjective_ordering,woman_old_happy,woman,10340,kadın,Chrome,Windows,1080,1920,Türkçe,1,Yes,41,Female,4,,Hayır,£1,874868
7,adjective_ordering,woman2_happy_skinny,woman2,8446,kadın,Chrome,Windows,1080,1920,Türkçe,1,Yes,41,Female,4,,Hayır,£1,874868
8,adjective_ordering,table_metal_low,table,4792,masa,Chrome,Windows,1080,1920,Türkçe,1,Yes,41,Female,4,,Hayır,£1,874868
9,overinformativeness,scissors_big_blue,scissors,4094,makas,Chrome,Windows,1080,1920,Türkçe,1,Yes,41,Female,4,,Hayır,£1,874868
10,overinformativeness,mirror_big_white,mirror,9072,ayna,Chrome,Windows,1080,1920,Türkçe,1,Yes,41,Female,4,,Hayır,£1,874868
11,overinformativeness,key_big_gold,key,4795,anahtar,Chrome,Windows,1080,1920,Türkçe,1,Yes,41,Female,4,,Hayır,£1,874868
12,adjective_ordering,spoon_metal_clean,spoon,5688,\nçay kaşığı,Chrome,Windows,1080,1920,Türkçe,1,Yes,41,Female,4,,Hayır,£1,874868
13,overinformativeness,skirt_big_blue,skirt,3215,\netek,Chrome,Windows,1080,1920,Türkçe,1,Yes,41,Female,4,,Hayır,£1,874868
14,overinformativeness,knife_big_blue,knife,3801,\nbıçak,Chrome,Windows,1080,1920,Türkçe,1,Yes,41,Female,4,,Hayır,£1,874868
15,overinformativeness,shoe_big_yellow,shoe,5408,\nayakkabı,Chrome,Windows,1080,1920,Türkçe,1,Yes,41,Female,4,,Hayır,£1,874868
16,overinformativeness,glasses_big_red,glasses,6032,\ngözlük,Chrome,Windows,1080,1920,Türkçe,1,Yes,41,Female,4,,Hayır,£1,874868
17,overinformativeness,umbrella_big_green,umbrella,2888,\nşemsiye,Chrome,Windows,1080,1920,Türkçe,1,Yes,41,Female,4,,Hayır,£1,874868
18,overinformativeness,key_big_silver,key,5560,\nanahtar,Chrome,Windows,1080,1920,Türkçe,1,Yes,41,Female,4,,Hayır,£1,874868
19,overinformativeness,knife_big_red,knife,3017,\nbıçak,Chrome,Windows,1080,1920,Türkçe,1,Yes,41,Female,4,,Hayır,£1,874868
20,overinformativeness,glasses_big_blue,glasses,2567,\ngözlük,Chrome,Windows,1080,1920,Türkçe,1,Yes,41,Female,4,,Hayır,£1,874868
21,overinformativeness,rosary_big_blue,rosary,4208,\ntesbih,Chrome,Windows,1080,1920,Türkçe,1,Yes,41,Female,4,,Hayır,£1,874868
22,overinformativeness,lock_big_silver,lock,2336,\nkilit,Chrome,Windows,1080,1920,Türkçe,1,Yes,41,Female,4,,Hayır,£1,874868
23,overinformativeness,book_big_red,book,2912,\nkitap,Chrome,Windows,1080,1920,Türkçe,1,Yes,41,Female,4,,Hayır,£1,874868
