slide_number_in_experiment,trial_type,label,object,rt,response,Browser,OS,screenH,screenW,language,enjoyment,asses,age,gender,education,comments,problems,fairprice,participant_id
1,bot_check,,beyaz,0,beyaz,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
3,overinformativeness,cat_big_white,cat,7831,kedi,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
4,overinformativeness,brush_big_red,brush,12625,firca,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
5,overinformativeness,glove_big_green,glove,10904,eldiven,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
6,overinformativeness,key_big_gold,key,6290,\nanaktar,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
7,overinformativeness,umbrella_big_blue,umbrella,12064,semsiye,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
8,overinformativeness,lipstick_big_pink,lipstick,18825,ruj,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
9,overinformativeness,button_big_green,button,11269,\ndugme,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
10,overinformativeness,lighter_big_white,lighter,9450,\ncakmak,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
11,overinformativeness,knife_big_blue,knife,3168,\nbucak,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
12,adjective_ordering,nails_black_glossy,nail_polish,15720,\ntirnak,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
13,overinformativeness,balloon_big_yellow,balloon,3421,\nballon,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
14,adjective_ordering,frog_striped_red,frog,4553,\nkurbak,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
15,overinformativeness,car_big_green,car,2883,\naraba,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
16,overinformativeness,balloon_big_pink,balloon,2552,\nballon,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
17,overinformativeness,tie_big_red,tie,13342,\nkravat,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
18,adjective_ordering,woman2_happy_fat,woman2,3786,\nkadin,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
19,overinformativeness,cat_big_black,cat,1627,\nkedi,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
20,overinformativeness,lock_big_silver,lock,7014,\nkilit,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
21,overinformativeness,tshirt_big_orange,tshirt,4346,\nt shirt,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
22,overinformativeness,pot_big_green,pot,8872,\ntencere,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
23,overinformativeness,bag_big_red,bag,11718,\nsirt cantasi,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
24,overinformativeness,socks_big_blue,socks,3862,\ncorap,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
25,overinformativeness,book_big_red,book,2280,\nkitap,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
26,overinformativeness,shoe_big_pink,shoe,3171,\nayakabi,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
27,adjective_ordering,cup_full_metal,cup,31958,\nportakal suyu,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
28,adjective_ordering,woman_old_sad,woman,7452,nene,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
29,overinformativeness,dress_big_blue,dress,8616,\nelbise,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
30,adjective_ordering,box_closed_cardboard,box,3066,\nkarton,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
31,overinformativeness,scissors_big_blue,scissors,7522,\nmakas,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
32,overinformativeness,button_big_blue,button,16900,\ndugme,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
33,overinformativeness,scissors_big_green,scissors,4690,\nmakas,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
34,adjective_ordering,table_wood_low,table,3230,\nmasa,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
35,overinformativeness,mirror_big_white,mirror,6987,\nayna,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
36,adjective_ordering,pencil_long_blue,pencil,3155,\nkalem,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
37,adjective_ordering,man_old_bearded,man,2465,\nsakal,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
38,overinformativeness,chair_big_blue,chair,8781,\nsandalye,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
39,overinformativeness,flower_big_yellow,flower,12538,\ncicek,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
40,overinformativeness,rosary_big_yellow,rosary,7846,\ntesbih,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
41,overinformativeness,brush_big_blue,brush,4104,\nfirca,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
42,overinformativeness,pants_big_pink,pants,10874,\npantolon,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
43,overinformativeness,socks_big_green,socks,2898,\ncorap,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
44,overinformativeness,dress_big_green,dress,2769,\nelbise,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
45,overinformativeness,hat_big_orange,hat,7703,\nkapak,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
46,overinformativeness,skirt_big_green,skirt,6203,\netek,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
47,overinformativeness,lipstick_big_red,lipstick,3250,\nrus,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
48,overinformativeness,chair_big_yellow,chair,4218,\nsandalye,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
49,adjective_ordering,spoon_metal_dirty,spoon,8497,\nkasik,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
50,overinformativeness,ball_big_purple,ball,3323,top,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
51,overinformativeness,glasses_big_red,glasses,7756,\ngözlük,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
52,overinformativeness,rosary_big_blue,rosary,2988,\ntesbih,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
53,overinformativeness,apple_big_green,apple,1944,\nelma,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
54,overinformativeness,bag_big_blue,bag,5619,\ncanta,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
55,overinformativeness,hat_big_pink,hat,13842,\nkapak,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
56,overinformativeness,skirt_big_blue,skirt,8144,\netek,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
57,adjective_ordering,shorts_wet_red,shorts,2609,\nshort,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
58,overinformativeness,umbrella_big_green,umbrella,9192,\nsemsiye,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
59,overinformativeness,pot_big_blue,pot,7558,\ntencere,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
60,overinformativeness,car_big_blue,car,2172,\naraba,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
61,overinformativeness,book_big_blue,book,1702,\nkitap,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
62,overinformativeness,glasses_big_blue,glasses,4512,\ngözlük,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
63,overinformativeness,shoe_big_yellow,shoe,3012,\nayakabi,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
64,overinformativeness,clock_big_yellow,clock,7282,\nalarm saati,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
65,overinformativeness,key_big_silver,key,3436,\nanaktar,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
66,overinformativeness,binoculars_big_blue,binoculars,6438,\ndürbün,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
67,adjective_ordering,picture_bw_rectangular,picture,3138,\nresim,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
68,overinformativeness,tshirt_big_yellow,tshirt,2214,\ntshirt,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
69,overinformativeness,toothbrush_big_purple,toothbrush,13230,dis firca,Chrome,Windows,1080,1920,Türkce,1,Yes,18,Male,1,Güzeldi.,Hayir,1€,863319
