slide_number_in_experiment,trial_type,label,object,rt,response,Browser,OS,screenH,screenW,language,enjoyment,asses,age,gender,education,comments,problems,fairprice,participant_id
1,bot_check,,beyaz,0,beyaz,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
3,adjective_ordering,nails_black_glossy,nail_polish,15575,parmak,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
4,overinformativeness,toothbrush_big_purple,toothbrush,14879,diş fırçası,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
5,adjective_ordering,woman2_sad_fat,woman2,10208,kadın yüzü,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
6,overinformativeness,binoculars_big_blue,binoculars,8576,dürbün,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
7,overinformativeness,pepper_big_green,pepper,4672,biber,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
8,overinformativeness,lipstick_big_red,lipstick,5944,ruj,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
9,overinformativeness,cat_big_black,cat,3976,kedi,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
10,overinformativeness,pepper_big_red,pepper,6672,kırmızı biber,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
11,overinformativeness,socks_big_green,socks,7239,yeşil çorap,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
12,overinformativeness,skirt_big_green,skirt,6064,yeşil elbise,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
13,overinformativeness,knife_big_blue,knife,4712,bıçak,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
14,overinformativeness,scissors_big_green,scissors,3592,makas,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
15,overinformativeness,lock_big_gold,lock,3496,kilit,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
16,overinformativeness,glasses_big_red,glasses,4464,gözlük,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
17,overinformativeness,balloon_big_yellow,balloon,3872,balon,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
18,overinformativeness,scissors_big_blue,scissors,4568,makas,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
19,overinformativeness,mirror_big_black,mirror,28791,ayna,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
20,overinformativeness,tshirt_big_orange,tshirt,6192,t shirt,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
21,adjective_ordering,shorts_wet_red,shorts,4416,şort,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
22,overinformativeness,glasses_big_blue,glasses,3864,gözlük,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
23,overinformativeness,balloon_big_pink,balloon,6392,pembe balon,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
24,overinformativeness,brush_big_blue,brush,4384,fırça,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
25,overinformativeness,pot_big_green,pot,5080,yeşil tencere,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
26,adjective_ordering,picture_bw_rectangular,picture,9840,çerçeve ve resim,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
27,overinformativeness,ball_big_purple,ball,4288,mor top,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
28,overinformativeness,glove_big_orange,glove,4240,eldiven,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
29,overinformativeness,socks_big_blue,socks,7904,mavi çorap,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
30,overinformativeness,glove_big_green,glove,5070,yeşil eldiven,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
31,overinformativeness,button_big_blue,button,3560,düğme,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
32,overinformativeness,book_big_red,book,5096,kırmızı kitap,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
33,adjective_ordering,woman_old_happy,woman,7360,yaşlı kadın yüzü,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
34,overinformativeness,hat_big_orange,hat,3991,şapka,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
35,overinformativeness,apple_big_red,apple,4664,kırmızı elma,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
36,overinformativeness,key_big_silver,key,3624,anahtar,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
37,overinformativeness,book_big_blue,book,7640,mavi kitap,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
38,adjective_ordering,man2_bearded_glassed,man2,8416,sakallı genç yüzü,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
39,overinformativeness,tshirt_big_yellow,tshirt,20445,sarı tshirt,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
40,overinformativeness,pants_big_pink,pants,5104,\npembe pantolon,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
41,overinformativeness,button_big_green,button,5304,\nyeşil düğme,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
42,overinformativeness,shoe_big_pink,shoe,10360,\npembe ayakkabı,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
43,overinformativeness,car_big_blue,car,6312,\nmavi oyuncak araba,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
44,overinformativeness,knife_big_red,knife,3448,\nbıçak,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
45,overinformativeness,car_big_green,car,5400,\nyeşil oyuncak araba,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
46,overinformativeness,tie_big_blue,tie,5576,\nkıravat,Chrome,Windows,1440,2560,türkçe,1,Yes,38,Male,4,başarılı bir deney,hayır,2 pound,356683
