slide_number_in_experiment,trial_type,label,object,rt,response,Browser,OS,screenH,screenW,language,enjoyment,asses,age,gender,education,comments,problems,fairprice,participant_id
1,bot_check,,beyaz,0,beyaz,Chrome,Windows,864,1536,Turkce,1,Confused,34,Female,4,Her resmin basinda ayni soru oldugunu dusunuyorum ama bu sayfadaki ilk soruyu gorunce belki resimlerin ustunde farkli sorular vardi ben okumadim diye dusunmeye basladim,,verilen kafi,686231
3,adjective_ordering,bottle_plastic_big,bottle,28655,su sisesi,Chrome,Windows,864,1536,Turkce,1,Confused,34,Female,4,Her resmin basinda ayni soru oldugunu dusunuyorum ama bu sayfadaki ilk soruyu gorunce belki resimlerin ustunde farkli sorular vardi ben okumadim diye dusunmeye basladim,,verilen kafi,686231
4,overinformativeness,car_big_green,car,9082,yesil araba,Chrome,Windows,864,1536,Turkce,1,Confused,34,Female,4,Her resmin basinda ayni soru oldugunu dusunuyorum ama bu sayfadaki ilk soruyu gorunce belki resimlerin ustunde farkli sorular vardi ben okumadim diye dusunmeye basladim,,verilen kafi,686231
5,adjective_ordering,woman_old_happy,woman,18012,yasli kadin,Chrome,Windows,864,1536,Turkce,1,Confused,34,Female,4,Her resmin basinda ayni soru oldugunu dusunuyorum ama bu sayfadaki ilk soruyu gorunce belki resimlerin ustunde farkli sorular vardi ben okumadim diye dusunmeye basladim,,verilen kafi,686231
6,adjective_ordering,nails_red_matte,nail_polish,31557,kirmizi ojeli el,Chrome,Windows,864,1536,Turkce,1,Confused,34,Female,4,Her resmin basinda ayni soru oldugunu dusunuyorum ama bu sayfadaki ilk soruyu gorunce belki resimlerin ustunde farkli sorular vardi ben okumadim diye dusunmeye basladim,,verilen kafi,686231
7,overinformativeness,key_big_silver,key,12976,gumus renkli anahtar,Chrome,Windows,864,1536,Turkce,1,Confused,34,Female,4,Her resmin basinda ayni soru oldugunu dusunuyorum ama bu sayfadaki ilk soruyu gorunce belki resimlerin ustunde farkli sorular vardi ben okumadim diye dusunmeye basladim,,verilen kafi,686231
8,overinformativeness,rosary_big_blue,rosary,26770,mavi kulhanbeyi tesbihi,Chrome,Windows,864,1536,Turkce,1,Confused,34,Female,4,Her resmin basinda ayni soru oldugunu dusunuyorum ama bu sayfadaki ilk soruyu gorunce belki resimlerin ustunde farkli sorular vardi ben okumadim diye dusunmeye basladim,,verilen kafi,686231
9,adjective_ordering,hair_curly_blonde,hair,10256,sari kivircik sac,Chrome,Windows,864,1536,Turkce,1,Confused,34,Female,4,Her resmin basinda ayni soru oldugunu dusunuyorum ama bu sayfadaki ilk soruyu gorunce belki resimlerin ustunde farkli sorular vardi ben okumadim diye dusunmeye basladim,,verilen kafi,686231
10,adjective_ordering,cup_empty_metal,cup,11562,gumus rengi masrapa,Chrome,Windows,864,1536,Turkce,1,Confused,34,Female,4,Her resmin basinda ayni soru oldugunu dusunuyorum ama bu sayfadaki ilk soruyu gorunce belki resimlerin ustunde farkli sorular vardi ben okumadim diye dusunmeye basladim,,verilen kafi,686231
11,adjective_ordering,picture_colored_rectangular,picture,21989,altin rengi cerceveli doga resmi,Chrome,Windows,864,1536,Turkce,1,Confused,34,Female,4,Her resmin basinda ayni soru oldugunu dusunuyorum ama bu sayfadaki ilk soruyu gorunce belki resimlerin ustunde farkli sorular vardi ben okumadim diye dusunmeye basladim,,verilen kafi,686231
12,overinformativeness,toothbrush_big_green,toothbrush,12888,yesil dis fircasi,Chrome,Windows,864,1536,Turkce,1,Confused,34,Female,4,Her resmin basinda ayni soru oldugunu dusunuyorum ama bu sayfadaki ilk soruyu gorunce belki resimlerin ustunde farkli sorular vardi ben okumadim diye dusunmeye basladim,,verilen kafi,686231
13,overinformativeness,socks_big_blue,socks,6084,maci corap,Chrome,Windows,864,1536,Turkce,1,Confused,34,Female,4,Her resmin basinda ayni soru oldugunu dusunuyorum ama bu sayfadaki ilk soruyu gorunce belki resimlerin ustunde farkli sorular vardi ben okumadim diye dusunmeye basladim,,verilen kafi,686231
14,overinformativeness,dress_big_blue,dress,8411,mavi elbise,Chrome,Windows,864,1536,Turkce,1,Confused,34,Female,4,Her resmin basinda ayni soru oldugunu dusunuyorum ama bu sayfadaki ilk soruyu gorunce belki resimlerin ustunde farkli sorular vardi ben okumadim diye dusunmeye basladim,,verilen kafi,686231
15,overinformativeness,glove_big_green,glove,13572,yesil bulasik eldiveni,Chrome,Windows,864,1536,Turkce,1,Confused,34,Female,4,Her resmin basinda ayni soru oldugunu dusunuyorum ama bu sayfadaki ilk soruyu gorunce belki resimlerin ustunde farkli sorular vardi ben okumadim diye dusunmeye basladim,,verilen kafi,686231
16,overinformativeness,binoculars_big_red,binoculars,7329,kirmizi durbun,Chrome,Windows,864,1536,Turkce,1,Confused,34,Female,4,Her resmin basinda ayni soru oldugunu dusunuyorum ama bu sayfadaki ilk soruyu gorunce belki resimlerin ustunde farkli sorular vardi ben okumadim diye dusunmeye basladim,,verilen kafi,686231
17,overinformativeness,apple_big_green,apple,5962,yesil elma,Chrome,Windows,864,1536,Turkce,1,Confused,34,Female,4,Her resmin basinda ayni soru oldugunu dusunuyorum ama bu sayfadaki ilk soruyu gorunce belki resimlerin ustunde farkli sorular vardi ben okumadim diye dusunmeye basladim,,verilen kafi,686231
18,overinformativeness,book_big_blue,book,5872,mavi kitap,Chrome,Windows,864,1536,Turkce,1,Confused,34,Female,4,Her resmin basinda ayni soru oldugunu dusunuyorum ama bu sayfadaki ilk soruyu gorunce belki resimlerin ustunde farkli sorular vardi ben okumadim diye dusunmeye basladim,,verilen kafi,686231
