slide_number_in_experiment,trial_type,label,object,rt,response,Browser,OS,screenH,screenW,language,enjoyment,asses,age,gender,education,comments,problems,fairprice,participant_id
1,bot_check,,beyaz,0,beyaz,Chrome,Windows,1080,1920,türkce ve almanca,1,Yes,32,Male,2,Bazi detaylarin nekadar kolay gözden kacirildigi ilginc. ,tek sorun benim almanca klavyemde bazi turkce harflerin bulunmamasi. ,,791755
3,overinformativeness,pants_big_pink,pants,12434,pmebe dar kesim pantalon,Chrome,Windows,1080,1920,türkce ve almanca,1,Yes,32,Male,2,Bazi detaylarin nekadar kolay gözden kacirildigi ilginc. ,tek sorun benim almanca klavyemde bazi turkce harflerin bulunmamasi. ,,791755
4,adjective_ordering,table_wood_high,table,10454,cilasiz tahta masa,Chrome,Windows,1080,1920,türkce ve almanca,1,Yes,32,Male,2,Bazi detaylarin nekadar kolay gözden kacirildigi ilginc. ,tek sorun benim almanca klavyemde bazi turkce harflerin bulunmamasi. ,,791755
5,overinformativeness,key_big_gold,key,19626,altin rengi anahtar,Chrome,Windows,1080,1920,türkce ve almanca,1,Yes,32,Male,2,Bazi detaylarin nekadar kolay gözden kacirildigi ilginc. ,tek sorun benim almanca klavyemde bazi turkce harflerin bulunmamasi. ,,791755
6,adjective_ordering,frog_striped_red,frog,17516,beyaz cizgili kirmizi kurbaga,Chrome,Windows,1080,1920,türkce ve almanca,1,Yes,32,Male,2,Bazi detaylarin nekadar kolay gözden kacirildigi ilginc. ,tek sorun benim almanca klavyemde bazi turkce harflerin bulunmamasi. ,,791755
7,overinformativeness,button_big_blue,button,39863,mavi dugme,Chrome,Windows,1080,1920,türkce ve almanca,1,Yes,32,Male,2,Bazi detaylarin nekadar kolay gözden kacirildigi ilginc. ,tek sorun benim almanca klavyemde bazi turkce harflerin bulunmamasi. ,,791755
8,overinformativeness,tshirt_big_orange,tshirt,9955,turuncu tshirt,Chrome,Windows,1080,1920,türkce ve almanca,1,Yes,32,Male,2,Bazi detaylarin nekadar kolay gözden kacirildigi ilginc. ,tek sorun benim almanca klavyemde bazi turkce harflerin bulunmamasi. ,,791755
9,overinformativeness,book_big_blue,book,10950,mavi kitap,Chrome,Windows,1080,1920,türkce ve almanca,1,Yes,32,Male,2,Bazi detaylarin nekadar kolay gözden kacirildigi ilginc. ,tek sorun benim almanca klavyemde bazi turkce harflerin bulunmamasi. ,,791755
10,overinformativeness,cat_big_black,cat,6701,kara kedi,Chrome,Windows,1080,1920,türkce ve almanca,1,Yes,32,Male,2,Bazi detaylarin nekadar kolay gözden kacirildigi ilginc. ,tek sorun benim almanca klavyemde bazi turkce harflerin bulunmamasi. ,,791755
11,overinformativeness,pepper_big_green,pepper,11853,yesil dolmalik biber,Chrome,Windows,1080,1920,türkce ve almanca,1,Yes,32,Male,2,Bazi detaylarin nekadar kolay gözden kacirildigi ilginc. ,tek sorun benim almanca klavyemde bazi turkce harflerin bulunmamasi. ,,791755
12,overinformativeness,pot_big_green,pot,11317,yesil kapakli kücük tencere,Chrome,Windows,1080,1920,türkce ve almanca,1,Yes,32,Male,2,Bazi detaylarin nekadar kolay gözden kacirildigi ilginc. ,tek sorun benim almanca klavyemde bazi turkce harflerin bulunmamasi. ,,791755
13,overinformativeness,shoe_big_yellow,shoe,15555,sari ayakkabi,Chrome,Windows,1080,1920,türkce ve almanca,1,Yes,32,Male,2,Bazi detaylarin nekadar kolay gözden kacirildigi ilginc. ,tek sorun benim almanca klavyemde bazi turkce harflerin bulunmamasi. ,,791755
14,overinformativeness,brush_big_blue,brush,9018,mavi sapli firca,Chrome,Windows,1080,1920,türkce ve almanca,1,Yes,32,Male,2,Bazi detaylarin nekadar kolay gözden kacirildigi ilginc. ,tek sorun benim almanca klavyemde bazi turkce harflerin bulunmamasi. ,,791755
15,overinformativeness,mirror_big_black,mirror,17548,siyah sap ve kenarli ayna,Chrome,Windows,1080,1920,türkce ve almanca,1,Yes,32,Male,2,Bazi detaylarin nekadar kolay gözden kacirildigi ilginc. ,tek sorun benim almanca klavyemde bazi turkce harflerin bulunmamasi. ,,791755
16,overinformativeness,tie_big_red,tie,29026,sari cizgili kirmizi kravat,Chrome,Windows,1080,1920,türkce ve almanca,1,Yes,32,Male,2,Bazi detaylarin nekadar kolay gözden kacirildigi ilginc. ,tek sorun benim almanca klavyemde bazi turkce harflerin bulunmamasi. ,,791755
17,overinformativeness,toothbrush_big_green,toothbrush,13636,yesil sapli dis fircasi,Chrome,Windows,1080,1920,türkce ve almanca,1,Yes,32,Male,2,Bazi detaylarin nekadar kolay gözden kacirildigi ilginc. ,tek sorun benim almanca klavyemde bazi turkce harflerin bulunmamasi. ,,791755
18,adjective_ordering,woman2_sad_fat,woman2,32428,cenesi sismis orta yasli bayan,Chrome,Windows,1080,1920,türkce ve almanca,1,Yes,32,Male,2,Bazi detaylarin nekadar kolay gözden kacirildigi ilginc. ,tek sorun benim almanca klavyemde bazi turkce harflerin bulunmamasi. ,,791755
19,overinformativeness,lipstick_big_pink,lipstick,33444,siyah kapakli pembe ruj,Chrome,Windows,1080,1920,türkce ve almanca,1,Yes,32,Male,2,Bazi detaylarin nekadar kolay gözden kacirildigi ilginc. ,tek sorun benim almanca klavyemde bazi turkce harflerin bulunmamasi. ,,791755
20,overinformativeness,skirt_big_green,skirt,14276,"yesil, önden dugmeli uzun etek ",Chrome,Windows,1080,1920,türkce ve almanca,1,Yes,32,Male,2,Bazi detaylarin nekadar kolay gözden kacirildigi ilginc. ,tek sorun benim almanca klavyemde bazi turkce harflerin bulunmamasi. ,,791755
21,overinformativeness,key_big_silver,key,11958,gümüs anahtar ,Chrome,Windows,1080,1920,türkce ve almanca,1,Yes,32,Male,2,Bazi detaylarin nekadar kolay gözden kacirildigi ilginc. ,tek sorun benim almanca klavyemde bazi turkce harflerin bulunmamasi. ,,791755
22,overinformativeness,umbrella_big_green,umbrella,28759,siyah sapli yesil semsiye,Chrome,Windows,1080,1920,türkce ve almanca,1,Yes,32,Male,2,Bazi detaylarin nekadar kolay gözden kacirildigi ilginc. ,tek sorun benim almanca klavyemde bazi turkce harflerin bulunmamasi. ,,791755
23,overinformativeness,balloon_big_pink,balloon,11158,pembe balon,Chrome,Windows,1080,1920,türkce ve almanca,1,Yes,32,Male,2,Bazi detaylarin nekadar kolay gözden kacirildigi ilginc. ,tek sorun benim almanca klavyemde bazi turkce harflerin bulunmamasi. ,,791755
24,overinformativeness,pants_big_green,pants,11102,dar kesim yesil pantalon,Chrome,Windows,1080,1920,türkce ve almanca,1,Yes,32,Male,2,Bazi detaylarin nekadar kolay gözden kacirildigi ilginc. ,tek sorun benim almanca klavyemde bazi turkce harflerin bulunmamasi. ,,791755
25,overinformativeness,apple_big_green,apple,6217,\nyesil elma ,Chrome,Windows,1080,1920,türkce ve almanca,1,Yes,32,Male,2,Bazi detaylarin nekadar kolay gözden kacirildigi ilginc. ,tek sorun benim almanca klavyemde bazi turkce harflerin bulunmamasi. ,,791755
26,adjective_ordering,hair_curly_blonde,hair,48354,\nsarisin kivircik sac,Chrome,Windows,1080,1920,türkce ve almanca,1,Yes,32,Male,2,Bazi detaylarin nekadar kolay gözden kacirildigi ilginc. ,tek sorun benim almanca klavyemde bazi turkce harflerin bulunmamasi. ,,791755
