slide_number_in_experiment,trial_type,label,object,rt,response,Browser,OS,screenH,screenW,language,enjoyment,asses,age,gender,education,comments,problems,fairprice,participant_id
1,bot_check,,beyaz,0,beyaz,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
3,overinformativeness,lipstick_big_pink,lipstick,4502,ruj,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
4,overinformativeness,scissors_big_blue,scissors,4529,makas,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
5,overinformativeness,socks_big_green,socks,8647,çorap,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
6,adjective_ordering,man2_bearded_glassed,man2,28944,gözlük ve takma sakal,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
7,overinformativeness,toothbrush_big_green,toothbrush,4568,diş fırçası,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
8,overinformativeness,book_big_red,book,3746,\nkitap,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
9,adjective_ordering,cup_full_plastic,cup,4471,\nplastik bardak,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
10,overinformativeness,ball_big_yellow,ball,5703,\ntop,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
11,overinformativeness,flower_big_yellow,flower,3605,\nçiçek,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
12,adjective_ordering,frog_spotted_green,frog,3500,\nkurbağa,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
13,overinformativeness,umbrella_big_blue,umbrella,2058,\nşemsiye,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
14,overinformativeness,skirt_big_blue,skirt,2453,\netek,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
15,overinformativeness,tshirt_big_orange,tshirt,2868,\ntişört,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
16,adjective_ordering,shorts_dry_green,shorts,2156,\nşort,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
17,overinformativeness,shoe_big_pink,shoe,2675,\nayakkabı,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
18,overinformativeness,bag_big_red,bag,1917,\nçanta,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
19,adjective_ordering,woman_young_happy,woman,8770,\ngülen kadın,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
20,overinformativeness,bag_big_blue,bag,2775,\nçanta,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
21,overinformativeness,binoculars_big_blue,binoculars,3254,\ndürbün,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
22,overinformativeness,scissors_big_green,scissors,1912,\nmakas,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
23,overinformativeness,clock_big_yellow,clock,1570,\nsaat,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
24,overinformativeness,glove_big_orange,glove,2893,\neldiven,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
25,adjective_ordering,pencil_long_blue,pencil,2062,\nkalem,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
26,overinformativeness,hat_big_orange,hat,3468,\nşapka,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
27,overinformativeness,skirt_big_green,skirt,5039,\netek,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
28,overinformativeness,tie_big_blue,tie,3274,\nkravat,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
29,overinformativeness,mirror_big_black,mirror,5251,el aynası,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
30,adjective_ordering,man_young_bald,man,6923,\nerkek,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
31,overinformativeness,cat_big_white,cat,2027,\nkedi,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
32,overinformativeness,chair_big_blue,chair,7759,\nsandalye,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
33,overinformativeness,balloon_big_pink,balloon,3178,\nbalon,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
34,overinformativeness,knife_big_blue,knife,2648,\nbıçak,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
35,overinformativeness,car_big_green,car,3678,\noyuncak araba,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
36,overinformativeness,ball_big_purple,ball,6585,\nmor top,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
37,overinformativeness,hat_big_pink,hat,3929,\npembe şapka,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
38,overinformativeness,car_big_blue,car,4551,\nmavi oyuncak araba,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
39,overinformativeness,cat_big_black,cat,3503,\nkara kedi,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
40,adjective_ordering,spoon_wooden_clean,spoon,3840,\ntahta kaşık,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
41,overinformativeness,apple_big_red,apple,3465,\nkırmızı elma,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
42,overinformativeness,lighter_big_black,lighter,2853,\nsiyah çakmak,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
43,overinformativeness,rosary_big_yellow,rosary,3981,\ntesbih,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
44,overinformativeness,pot_big_green,pot,4325,\nyeşil tencere,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
45,overinformativeness,pot_big_blue,pot,2888,\nmavi tencere,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
46,overinformativeness,tshirt_big_yellow,tshirt,2560,\nsarı tişört,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
47,overinformativeness,dress_big_blue,dress,3939,\nmavi elbise,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
48,overinformativeness,rosary_big_blue,rosary,7569,\nmavi tesbih,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
49,overinformativeness,key_big_silver,key,2683,\nanahtar,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
50,adjective_ordering,bottle_glass_big,bottle,5553,cam şişe,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
51,overinformativeness,knife_big_red,knife,4674,\nkırmızı bıçak,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
52,overinformativeness,glasses_big_blue,glasses,2640,\nmavi gözlük,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
53,adjective_ordering,woman2_happy_skinny,woman2,4608,\ngülen kadın,Chrome,Windows,1080,1920,Türkçe,1,Yes,39,Male,2,,hayır,,850707
