slide_number_in_experiment,trial_type,label,object,rt,response,Browser,OS,screenH,screenW,language,enjoyment,asses,age,gender,education,comments,problems,fairprice,participant_id
1,bot_check,,beyaz,0,,Chrome,Windows,800,1280,Türkçe,1,Yes,27,Male,3,,Hayır,1 Dolar,568202
1,bot_check,,beyaz,0,Beyaz,Chrome,Windows,800,1280,Türkçe,1,Yes,27,Male,3,,Hayır,1 Dolar,568202
1,bot_check,,beyaz,0,beyaz,Chrome,Windows,800,1280,Türkçe,1,Yes,27,Male,3,,Hayır,1 Dolar,568202
3,adjective_ordering,shorts_dry_red,shorts,6709,şort,Chrome,Windows,800,1280,Türkçe,1,Yes,27,Male,3,,Hayır,1 Dolar,568202
4,overinformativeness,binoculars_big_blue,binoculars,6172,dürbün,Chrome,Windows,800,1280,Türkçe,1,Yes,27,Male,3,,Hayır,1 Dolar,568202
5,adjective_ordering,woman_young_sad,woman,9446,insan,Chrome,Windows,800,1280,Türkçe,1,Yes,27,Male,3,,Hayır,1 Dolar,568202
6,adjective_ordering,box_closed_wood,box,11535,kutu,Chrome,Windows,800,1280,Türkçe,1,Yes,27,Male,3,,Hayır,1 Dolar,568202
7,adjective_ordering,frog_spotted_red,frog,6517,kurbağa,Chrome,Windows,800,1280,Türkçe,1,Yes,27,Male,3,,Hayır,1 Dolar,568202
8,overinformativeness,key_big_silver,key,5117,anahtar,Chrome,Windows,800,1280,Türkçe,1,Yes,27,Male,3,,Hayır,1 Dolar,568202
9,overinformativeness,tie_big_red,tie,4444,kıravat,Chrome,Windows,800,1280,Türkçe,1,Yes,27,Male,3,,Hayır,1 Dolar,568202
10,overinformativeness,glasses_big_red,glasses,4155,gözlük,Chrome,Windows,800,1280,Türkçe,1,Yes,27,Male,3,,Hayır,1 Dolar,568202
11,overinformativeness,toothbrush_big_purple,toothbrush,5624,diş fırçası,Chrome,Windows,800,1280,Türkçe,1,Yes,27,Male,3,,Hayır,1 Dolar,568202
12,overinformativeness,balloon_big_pink,balloon,4146,balon,Chrome,Windows,800,1280,Türkçe,1,Yes,27,Male,3,,Hayır,1 Dolar,568202
13,overinformativeness,pot_big_blue,pot,4445,tencere,Chrome,Windows,800,1280,Türkçe,1,Yes,27,Male,3,,Hayır,1 Dolar,568202
14,adjective_ordering,hair_curly_blonde,hair,4582,saç,Chrome,Windows,800,1280,Türkçe,1,Yes,27,Male,3,,Hayır,1 Dolar,568202
15,overinformativeness,lock_big_gold,lock,3967,kilit,Chrome,Windows,800,1280,Türkçe,1,Yes,27,Male,3,,Hayır,1 Dolar,568202
16,overinformativeness,clock_big_purple,clock,6039,\nçalar saat,Chrome,Windows,800,1280,Türkçe,1,Yes,27,Male,3,,Hayır,1 Dolar,568202
17,adjective_ordering,nails_black_matte,nail_polish,5386,\ntırnak,Chrome,Windows,800,1280,Türkçe,1,Yes,27,Male,3,,Hayır,1 Dolar,568202
18,overinformativeness,balloon_big_yellow,balloon,2536,\nbalon,Chrome,Windows,800,1280,Türkçe,1,Yes,27,Male,3,,Hayır,1 Dolar,568202
19,overinformativeness,tshirt_big_orange,tshirt,3445,\ntişört,Chrome,Windows,800,1280,Türkçe,1,Yes,27,Male,3,,Hayır,1 Dolar,568202
20,adjective_ordering,man_old_bearded,man,4387,\nsakal,Chrome,Windows,800,1280,Türkçe,1,Yes,27,Male,3,,Hayır,1 Dolar,568202
21,overinformativeness,apple_big_red,apple,2057,\nelma,Chrome,Windows,800,1280,Türkçe,1,Yes,27,Male,3,,Hayır,1 Dolar,568202
22,overinformativeness,pants_big_green,pants,3489,\npantolon,Chrome,Windows,800,1280,Türkçe,1,Yes,27,Male,3,,Hayır,1 Dolar,568202
23,overinformativeness,apple_big_green,apple,1687,\nelma,Chrome,Windows,800,1280,Türkçe,1,Yes,27,Male,3,,Hayır,1 Dolar,568202
24,overinformativeness,car_big_blue,car,5289,\noyuncak araba,Chrome,Windows,800,1280,Türkçe,1,Yes,27,Male,3,,Hayır,1 Dolar,568202
25,overinformativeness,mirror_big_white,mirror,5339,\nayna,Chrome,Windows,800,1280,Türkçe,1,Yes,27,Male,3,,Hayır,1 Dolar,568202
26,overinformativeness,pants_big_pink,pants,3628,\npantolon,Chrome,Windows,800,1280,Türkçe,1,Yes,27,Male,3,,Hayır,1 Dolar,568202
27,overinformativeness,knife_big_blue,knife,3068,\nbıçak,Chrome,Windows,800,1280,Türkçe,1,Yes,27,Male,3,,Hayır,1 Dolar,568202
28,adjective_ordering,picture_bw_square,picture,5115,\nçerçeve,Chrome,Windows,800,1280,Türkçe,1,Yes,27,Male,3,,Hayır,1 Dolar,568202
29,overinformativeness,skirt_big_green,skirt,2617,\netek,Chrome,Windows,800,1280,Türkçe,1,Yes,27,Male,3,,Hayır,1 Dolar,568202
30,overinformativeness,car_big_green,car,4771,\noyuncak araba,Chrome,Windows,800,1280,Türkçe,1,Yes,27,Male,3,,Hayır,1 Dolar,568202
