slide_number_in_experiment,trial_type,label,object,rt,response,Browser,OS,screenH,screenW,language,enjoyment,asses,age,gender,education,comments,problems,fairprice,participant_id
1,bot_check,,beyaz,0,beyaz,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
3,overinformativeness,rosary_big_yellow,rosary,27091,tesbih,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
4,adjective_ordering,woman2_sad_fat,woman2,13854,kadin,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
5,overinformativeness,scissors_big_blue,scissors,5360,makas,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
6,overinformativeness,cat_big_white,cat,5427,kedi,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
7,overinformativeness,tshirt_big_yellow,tshirt,66978,tişört,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
8,overinformativeness,button_big_blue,button,6999,düğme,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
9,overinformativeness,brush_big_blue,brush,103837,boyama aleti,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
10,adjective_ordering,table_wood_low,table,4967,masa,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
11,overinformativeness,brush_big_red,brush,7736,boyama aleti,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
12,overinformativeness,dress_big_green,dress,12727,elbise,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
13,overinformativeness,pepper_big_green,pepper,28239,biber,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
14,overinformativeness,tie_big_blue,tie,6318,kravat,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
15,adjective_ordering,hair_curly_blonde,hair,4720,saç,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
16,adjective_ordering,box_closed_wood,box,3983,kutu,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
17,overinformativeness,book_big_blue,book,6752,kitap,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
18,overinformativeness,lipstick_big_pink,lipstick,3694,ruj,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
19,overinformativeness,chair_big_blue,chair,5018,sandalye,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
20,overinformativeness,socks_big_blue,socks,6903,çorap,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
21,adjective_ordering,spoon_metal_clean,spoon,4992,kaşık,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
22,overinformativeness,lighter_big_white,lighter,4367,çakmak,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
23,overinformativeness,knife_big_blue,knife,5681,bıçak,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
24,overinformativeness,glove_big_orange,glove,7888,eldiven,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
25,overinformativeness,binoculars_big_red,binoculars,154164,dürbün,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
26,overinformativeness,pepper_big_red,pepper,7128,kırmızı biber,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
27,overinformativeness,mirror_big_black,mirror,7152,ayna,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
28,overinformativeness,ball_big_yellow,ball,4358,top,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
29,overinformativeness,hat_big_pink,hat,4993,şapka,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
30,overinformativeness,chair_big_yellow,chair,5655,sandalye,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
31,overinformativeness,pot_big_blue,pot,5424,tencere,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
32,overinformativeness,ball_big_purple,ball,4801,top,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
33,overinformativeness,pot_big_green,pot,9543,yeşil tencere,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
34,overinformativeness,key_big_silver,key,5119,anahtar,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
35,overinformativeness,apple_big_green,apple,3441,elma,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
36,overinformativeness,car_big_green,car,6927,oyuncak araba,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
37,overinformativeness,skirt_big_blue,skirt,8192,elbise,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
38,overinformativeness,knife_big_red,knife,5656,bıçak,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
39,overinformativeness,toothbrush_big_purple,toothbrush,10824,dış fırçası,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
40,overinformativeness,umbrella_big_blue,umbrella,7479,şemsiye,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
41,overinformativeness,socks_big_green,socks,6592,çorap,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
42,overinformativeness,lock_big_silver,lock,40935,kilit,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
43,overinformativeness,clock_big_purple,clock,6352,çalar saat,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
44,overinformativeness,key_big_gold,key,5689,anahtar,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
45,overinformativeness,shoe_big_yellow,shoe,7438,ayakkabı,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
46,overinformativeness,tshirt_big_orange,tshirt,8408,tişört,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
47,overinformativeness,lock_big_gold,lock,6392,kilit,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
48,overinformativeness,flower_big_pink,flower,8855,gül,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
49,overinformativeness,scissors_big_green,scissors,3568,makas,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
50,adjective_ordering,shorts_dry_red,shorts,6247,şört,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
51,adjective_ordering,picture_bw_square,picture,21192,resim tablosu,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
52,overinformativeness,skirt_big_green,skirt,4856,elbise,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
53,overinformativeness,dress_big_blue,dress,4607,elbise,Firefox,Windows,768,1366,Türkçe,1,Yes,23,Male,3,,hayır,,685562
