slide_number_in_experiment,trial_type,label,object,rt,response,Browser,OS,screenH,screenW,language,enjoyment,asses,age,gender,education,comments,problems,fairprice,participant_id
1,bot_check,,beyaz,0,beyaz,Chrome,Windows,864,1536,Türkçe,1,Yes,35,Male,4,,İlk baştaki soru (Cevabı beyaz olan) Beyaz cevabını kabul etmedi.,2,418378
3,overinformativeness,shoe_big_yellow,shoe,10460,ayakkabı,Chrome,Windows,864,1536,Türkçe,1,Yes,35,Male,4,,İlk baştaki soru (Cevabı beyaz olan) Beyaz cevabını kabul etmedi.,2,418378
4,overinformativeness,pants_big_pink,pants,7176,pantolon,Chrome,Windows,864,1536,Türkçe,1,Yes,35,Male,4,,İlk baştaki soru (Cevabı beyaz olan) Beyaz cevabını kabul etmedi.,2,418378
5,overinformativeness,tie_big_blue,tie,6851,kravat,Chrome,Windows,864,1536,Türkçe,1,Yes,35,Male,4,,İlk baştaki soru (Cevabı beyaz olan) Beyaz cevabını kabul etmedi.,2,418378
6,overinformativeness,dress_big_green,dress,5819,elbise,Chrome,Windows,864,1536,Türkçe,1,Yes,35,Male,4,,İlk baştaki soru (Cevabı beyaz olan) Beyaz cevabını kabul etmedi.,2,418378
7,overinformativeness,socks_big_green,socks,6626,çorap,Chrome,Windows,864,1536,Türkçe,1,Yes,35,Male,4,,İlk baştaki soru (Cevabı beyaz olan) Beyaz cevabını kabul etmedi.,2,418378
8,adjective_ordering,table_metal_high,table,8250,masa,Chrome,Windows,864,1536,Türkçe,1,Yes,35,Male,4,,İlk baştaki soru (Cevabı beyaz olan) Beyaz cevabını kabul etmedi.,2,418378
9,overinformativeness,toothbrush_big_purple,toothbrush,8114,diş fırçası,Chrome,Windows,864,1536,Türkçe,1,Yes,35,Male,4,,İlk baştaki soru (Cevabı beyaz olan) Beyaz cevabını kabul etmedi.,2,418378
10,overinformativeness,pot_big_green,pot,6427,tencere,Chrome,Windows,864,1536,Türkçe,1,Yes,35,Male,4,,İlk baştaki soru (Cevabı beyaz olan) Beyaz cevabını kabul etmedi.,2,418378
11,overinformativeness,hat_big_orange,hat,5287,şapka,Chrome,Windows,864,1536,Türkçe,1,Yes,35,Male,4,,İlk baştaki soru (Cevabı beyaz olan) Beyaz cevabını kabul etmedi.,2,418378
12,overinformativeness,glove_big_orange,glove,4876,eldiven,Chrome,Windows,864,1536,Türkçe,1,Yes,35,Male,4,,İlk baştaki soru (Cevabı beyaz olan) Beyaz cevabını kabul etmedi.,2,418378
13,overinformativeness,rosary_big_yellow,rosary,4768,tespih,Chrome,Windows,864,1536,Türkçe,1,Yes,35,Male,4,,İlk baştaki soru (Cevabı beyaz olan) Beyaz cevabını kabul etmedi.,2,418378
14,overinformativeness,cat_big_black,cat,3705,kedi,Chrome,Windows,864,1536,Türkçe,1,Yes,35,Male,4,,İlk baştaki soru (Cevabı beyaz olan) Beyaz cevabını kabul etmedi.,2,418378
15,overinformativeness,dress_big_blue,dress,4342,elbise,Chrome,Windows,864,1536,Türkçe,1,Yes,35,Male,4,,İlk baştaki soru (Cevabı beyaz olan) Beyaz cevabını kabul etmedi.,2,418378
16,overinformativeness,rosary_big_blue,rosary,4930,tespih,Chrome,Windows,864,1536,Türkçe,1,Yes,35,Male,4,,İlk baştaki soru (Cevabı beyaz olan) Beyaz cevabını kabul etmedi.,2,418378
17,overinformativeness,pants_big_green,pants,6048,pantolon,Chrome,Windows,864,1536,Türkçe,1,Yes,35,Male,4,,İlk baştaki soru (Cevabı beyaz olan) Beyaz cevabını kabul etmedi.,2,418378
18,overinformativeness,binoculars_big_blue,binoculars,7385,dürbün,Chrome,Windows,864,1536,Türkçe,1,Yes,35,Male,4,,İlk baştaki soru (Cevabı beyaz olan) Beyaz cevabını kabul etmedi.,2,418378
19,overinformativeness,balloon_big_pink,balloon,4900,balon,Chrome,Windows,864,1536,Türkçe,1,Yes,35,Male,4,,İlk baştaki soru (Cevabı beyaz olan) Beyaz cevabını kabul etmedi.,2,418378
