slide_number_in_experiment,trial_type,label,object,rt,response,Browser,OS,screenH,screenW,language,enjoyment,asses,age,gender,education,comments,problems,fairprice,participant_id
1,bot_check,,beyaz,0,beyaz,Chrome,Windows,900,1600,türkçe,1,Yes,32,Male,3,"Zannediyorum ki, ilk başta gösterilen fotoğraflara verilen düz cevapların, daha sonra yine benzer fotoların farklı renk ve desenlerde olması nedeniyle, verilen cevapların daha spesifik ve tanımlayıcı hale gelmesiyle ilgi bir deney. ","hayır, her şey gayet düzgün ve akıcıydı",,125863
3,overinformativeness,cat_big_white,cat,5991,kedi,Chrome,Windows,900,1600,türkçe,1,Yes,32,Male,3,"Zannediyorum ki, ilk başta gösterilen fotoğraflara verilen düz cevapların, daha sonra yine benzer fotoların farklı renk ve desenlerde olması nedeniyle, verilen cevapların daha spesifik ve tanımlayıcı hale gelmesiyle ilgi bir deney. ","hayır, her şey gayet düzgün ve akıcıydı",,125863
4,overinformativeness,skirt_big_blue,skirt,4600,etek,Chrome,Windows,900,1600,türkçe,1,Yes,32,Male,3,"Zannediyorum ki, ilk başta gösterilen fotoğraflara verilen düz cevapların, daha sonra yine benzer fotoların farklı renk ve desenlerde olması nedeniyle, verilen cevapların daha spesifik ve tanımlayıcı hale gelmesiyle ilgi bir deney. ","hayır, her şey gayet düzgün ve akıcıydı",,125863
5,overinformativeness,apple_big_red,apple,8023,elma,Chrome,Windows,900,1600,türkçe,1,Yes,32,Male,3,"Zannediyorum ki, ilk başta gösterilen fotoğraflara verilen düz cevapların, daha sonra yine benzer fotoların farklı renk ve desenlerde olması nedeniyle, verilen cevapların daha spesifik ve tanımlayıcı hale gelmesiyle ilgi bir deney. ","hayır, her şey gayet düzgün ve akıcıydı",,125863
6,overinformativeness,brush_big_blue,brush,4376,fırça,Chrome,Windows,900,1600,türkçe,1,Yes,32,Male,3,"Zannediyorum ki, ilk başta gösterilen fotoğraflara verilen düz cevapların, daha sonra yine benzer fotoların farklı renk ve desenlerde olması nedeniyle, verilen cevapların daha spesifik ve tanımlayıcı hale gelmesiyle ilgi bir deney. ","hayır, her şey gayet düzgün ve akıcıydı",,125863
7,overinformativeness,lock_big_silver,lock,3567,kilit,Chrome,Windows,900,1600,türkçe,1,Yes,32,Male,3,"Zannediyorum ki, ilk başta gösterilen fotoğraflara verilen düz cevapların, daha sonra yine benzer fotoların farklı renk ve desenlerde olması nedeniyle, verilen cevapların daha spesifik ve tanımlayıcı hale gelmesiyle ilgi bir deney. ","hayır, her şey gayet düzgün ve akıcıydı",,125863
8,adjective_ordering,box_closed_cardboard,box,3904,kutu,Chrome,Windows,900,1600,türkçe,1,Yes,32,Male,3,"Zannediyorum ki, ilk başta gösterilen fotoğraflara verilen düz cevapların, daha sonra yine benzer fotoların farklı renk ve desenlerde olması nedeniyle, verilen cevapların daha spesifik ve tanımlayıcı hale gelmesiyle ilgi bir deney. ","hayır, her şey gayet düzgün ve akıcıydı",,125863
9,overinformativeness,toothbrush_big_purple,toothbrush,14866,diş fırçası,Chrome,Windows,900,1600,türkçe,1,Yes,32,Male,3,"Zannediyorum ki, ilk başta gösterilen fotoğraflara verilen düz cevapların, daha sonra yine benzer fotoların farklı renk ve desenlerde olması nedeniyle, verilen cevapların daha spesifik ve tanımlayıcı hale gelmesiyle ilgi bir deney. ","hayır, her şey gayet düzgün ve akıcıydı",,125863
10,overinformativeness,ball_big_purple,ball,25010,yoga topu,Chrome,Windows,900,1600,türkçe,1,Yes,32,Male,3,"Zannediyorum ki, ilk başta gösterilen fotoğraflara verilen düz cevapların, daha sonra yine benzer fotoların farklı renk ve desenlerde olması nedeniyle, verilen cevapların daha spesifik ve tanımlayıcı hale gelmesiyle ilgi bir deney. ","hayır, her şey gayet düzgün ve akıcıydı",,125863
11,overinformativeness,knife_big_blue,knife,5312,bıçak,Chrome,Windows,900,1600,türkçe,1,Yes,32,Male,3,"Zannediyorum ki, ilk başta gösterilen fotoğraflara verilen düz cevapların, daha sonra yine benzer fotoların farklı renk ve desenlerde olması nedeniyle, verilen cevapların daha spesifik ve tanımlayıcı hale gelmesiyle ilgi bir deney. ","hayır, her şey gayet düzgün ve akıcıydı",,125863
