slide_number_in_experiment,trial_type,label,object,rt,response,Browser,OS,screenH,screenW,language,enjoyment,asses,age,gender,education,comments,problems,fairprice,participant_id
1,bot_check,,beyaz,0,beyaz,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
3,overinformativeness,toothbrush_big_purple,toothbrush,8130,diş fırçası,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
4,overinformativeness,key_big_silver,key,3273,\nanahtar,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
5,overinformativeness,chair_big_yellow,chair,4453,\nsandalye,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
6,overinformativeness,glove_big_green,glove,3611,\neldiven,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
7,overinformativeness,lighter_big_black,lighter,3305,\nçakmak,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
8,overinformativeness,pepper_big_green,pepper,11022,\nbiber,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
9,adjective_ordering,man_young_bearded,man,5891,\nsakal,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
10,adjective_ordering,picture_colored_rectangular,picture,5308,\nresim,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
11,adjective_ordering,frog_spotted_red,frog,13175,\nkurbağa,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
12,overinformativeness,skirt_big_green,skirt,2405,\netek,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
13,overinformativeness,apple_big_red,apple,2541,\nelma,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
14,overinformativeness,book_big_red,book,4462,\nkitap,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
15,overinformativeness,lock_big_gold,lock,3685,\nkilit,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
16,adjective_ordering,spoon_wooden_dirty,spoon,4314,\nkaşık,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
17,overinformativeness,tshirt_big_yellow,tshirt,9037,\ntshirt,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
18,overinformativeness,lipstick_big_red,lipstick,2324,\nruj,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
19,overinformativeness,brush_big_red,brush,7047,\nfırça,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
20,overinformativeness,lipstick_big_pink,lipstick,3454,\nruj,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
21,adjective_ordering,hair_straight_blond,hair,3439,\nsaç,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
22,adjective_ordering,woman_young_happy,woman,4969,\nkadın,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
23,overinformativeness,cat_big_black,cat,2191,\nkedi,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
24,overinformativeness,socks_big_green,socks,5595,\nçorap,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
25,overinformativeness,umbrella_big_green,umbrella,3903,\nşemsiye,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
26,overinformativeness,hat_big_pink,hat,3431,\nşapka,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
27,overinformativeness,dress_big_green,dress,2947,\nelbise,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
28,adjective_ordering,shorts_wet_red,shorts,8956,\nşort,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
29,overinformativeness,flower_big_pink,flower,3227,\nçiçek,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
30,overinformativeness,scissors_big_green,scissors,2245,\nmakas,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
31,adjective_ordering,pencil_short_blue,pencil,2085,\nkalem,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
32,overinformativeness,clock_big_purple,clock,6360,\nçalar saat,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
33,overinformativeness,rosary_big_yellow,rosary,2480,\ntesbih,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
34,overinformativeness,umbrella_big_blue,umbrella,6454,\nmavi şemsiye,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
35,overinformativeness,tie_big_red,tie,4293,\nkırmızı kravat,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
36,overinformativeness,binoculars_big_red,binoculars,4135,\nkırmızı dürbün,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
37,overinformativeness,scissors_big_blue,scissors,3299,\nmavi makas,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
38,overinformativeness,bag_big_red,bag,3964,\nkırmızı çanta,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
39,overinformativeness,chair_big_blue,chair,3813,\nmavi sandalye,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
40,overinformativeness,pot_big_blue,pot,3320,\nmavi tencere,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
41,overinformativeness,skirt_big_blue,skirt,2716,\nmavi etek,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
42,overinformativeness,tshirt_big_orange,tshirt,4697,\nturuncu tshirt,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
43,overinformativeness,ball_big_yellow,ball,2671,\nsarı top,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
44,overinformativeness,key_big_gold,key,3453,\nsarı anahtar,Chrome,Windows,768,1366,türkçe,0,Confused,24,Male,4,teşekkürler,,2 gbp,170445
