slide_number_in_experiment,trial_type,label,object,rt,response,Browser,OS,screenH,screenW,language,enjoyment,asses,age,gender,education,comments,problems,fairprice,participant_id
1,bot_check,,beyaz,0,beyaz,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
3,overinformativeness,hat_big_pink,hat,32150,Şapka,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
4,adjective_ordering,spoon_wooden_dirty,spoon,45659,Kaşık,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
5,overinformativeness,umbrella_big_blue,umbrella,41737,Arama Sonuçları\nWeb sonuçları\n\nŞemsiye,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
6,overinformativeness,shoe_big_pink,shoe,19229,ayakkabı,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
7,overinformativeness,chair_big_yellow,chair,3784,sandalye,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
8,overinformativeness,balloon_big_yellow,balloon,3862,balon,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
9,overinformativeness,cat_big_white,cat,3548,kedi,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
10,overinformativeness,skirt_big_green,skirt,4036,etek,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
11,adjective_ordering,nails_red_glossy,nail_polish,15895,tırnak ,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
12,overinformativeness,mirror_big_black,mirror,5130,ayna,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
13,overinformativeness,dress_big_green,dress,3595,elbise,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
14,overinformativeness,key_big_silver,key,3359,anahtar,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
15,overinformativeness,button_big_blue,button,14567,düğme,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
16,adjective_ordering,shorts_dry_green,shorts,14695,Şort,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
17,overinformativeness,binoculars_big_red,binoculars,11508,dürbün,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
18,adjective_ordering,cup_full_plastic,cup,3917,bardak,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
19,overinformativeness,tie_big_blue,tie,4020,kravat,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
20,overinformativeness,dress_big_blue,dress,3900,elbise,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
21,overinformativeness,book_big_red,book,3973,kitap,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
22,overinformativeness,flower_big_yellow,flower,15179,Çiçek,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
23,overinformativeness,apple_big_red,apple,3508,elma,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
24,overinformativeness,car_big_green,car,5629,oyuncak araba,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
25,adjective_ordering,bottle_plastic_small,bottle,15518,şişe,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
26,overinformativeness,bag_big_blue,bag,14142,Reklamlar\n\nÇanta,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
27,overinformativeness,knife_big_blue,knife,14133,bıçak,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
28,overinformativeness,pot_big_green,pot,4241,tencere,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
29,adjective_ordering,woman2_sad_fat,woman2,5659,insan,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
30,overinformativeness,skirt_big_blue,skirt,4516,etek,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
31,overinformativeness,lipstick_big_pink,lipstick,3410,ruj,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
32,overinformativeness,chair_big_blue,chair,3365,sandalye,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
33,overinformativeness,tie_big_red,tie,3340,kravat,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
34,overinformativeness,rosary_big_blue,rosary,4529,tesbih,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
35,overinformativeness,pepper_big_green,pepper,6729,dolmalik biber,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
36,overinformativeness,clock_big_purple,clock,3485,saat,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
37,overinformativeness,tshirt_big_yellow,tshirt,15808,tişört,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
38,overinformativeness,hat_big_orange,hat,11891,şapka,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
39,overinformativeness,shoe_big_yellow,shoe,16556,ayakkabı,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
40,overinformativeness,knife_big_red,knife,14647,bıçak,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
41,overinformativeness,lock_big_gold,lock,3725,kilit,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
42,overinformativeness,pants_big_pink,pants,3453,pantolon,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
43,overinformativeness,balloon_big_pink,balloon,5124,balon,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
44,overinformativeness,lipstick_big_red,lipstick,3053,ruj,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
45,overinformativeness,pants_big_green,pants,3702,pantolon,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
46,overinformativeness,button_big_green,button,11349,düğme,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
47,overinformativeness,ball_big_yellow,ball,4805,top,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
48,overinformativeness,clock_big_yellow,clock,3217,saat,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
49,overinformativeness,car_big_blue,car,6421,oyuncak araba,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
50,adjective_ordering,man2_bearded_glassed,man2,8580,insan,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
51,overinformativeness,bag_big_red,bag,13604,Reklamlar\n\nÇanta,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
52,overinformativeness,key_big_gold,key,3523,anahtar,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
53,overinformativeness,apple_big_green,apple,3303,elma,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
54,overinformativeness,scissors_big_green,scissors,3427,makas,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
55,overinformativeness,book_big_blue,book,3469,kitap,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
56,adjective_ordering,hair_curly_brown,hair,13134,saç,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
57,overinformativeness,tshirt_big_orange,tshirt,9980,tişört,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
58,overinformativeness,mirror_big_white,mirror,3028,ayna,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
59,overinformativeness,lighter_big_white,lighter,10033,çakmak,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
60,overinformativeness,lighter_big_black,lighter,2651,çakmak,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
61,overinformativeness,binoculars_big_blue,binoculars,9814,dürbün,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
62,overinformativeness,ball_big_purple,ball,3281,top,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
63,overinformativeness,scissors_big_blue,scissors,2964,makas,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
64,overinformativeness,pepper_big_red,pepper,5948,dolmalik biber,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
65,overinformativeness,rosary_big_yellow,rosary,3584,tesbih,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
66,adjective_ordering,frog_spotted_green,frog,12416,kurbağa,Chrome,Mac,900,1440,Turkce,1,Yes,27,Male,3,kullanilan insan resimlerini 'norm' disi buldum. Deney icin ozellikle boyle bir tercih yapilmis olabilir,hayir,2 euro,706614
