gameid,time,roundNum,sender,contents
2138-4,1621357322446,1,speaker,"Kırmızı renkli sebzeli"
2138-4,1621357351424,2,speaker,"Büyük hayvan"
2138-4,1621357404701,3,speaker,"renkli sinek"
2138-4,1621357425568,4,speaker,"Koşan yarış hayvanı"
2138-4,1621357462524,5,speaker,"Tepe istasyonunda kırmızı renkli meyve"
2138-4,1621357516255,6,speaker,"gözlüklü ve sakalsız kişi"
2138-4,1621357559174,7,speaker,"Garip biri gibi küçük boyutta"
2138-4,1621357614424,8,speaker,"küçük tür kuş"
2138-4,1621357630584,9,speaker,"white colour animal"
2138-4,1621357655234,10,speaker,"uzun bacaklı masa"
2138-4,1621357704374,11,speaker,"garip bir dışarı tipi; çim renginde"
2138-4,1621357745349,12,speaker,"Kırışıksız çim rengi"
2138-4,1621357764544,13,speaker,"Müzik sistemi"
2138-4,1621357785544,14,speaker,"garip olanı; küçük boyutlu"
2138-4,1621357810655,15,speaker,"garip olanı; diğerinden farklı"
2138-4,1621357833530,16,speaker,"garip bir outl; küçük boyutlu"
2138-4,1621357860274,17,speaker,"garip olanı; differnet rengi"
2138-4,1621357894455,18,speaker,"Ev girişindeki eşya"
2138-4,1621357932613,19,speaker,"Mutfakta saklanacak bir tür gemi"
2138-4,1621357967195,20,speaker,"üzgün yüzlü bayan"
2138-4,1621357992754,21,speaker,"garip olanı; renkte farklı"
2138-4,1621358014758,22,speaker,"garip olanı; boyut olarak büyük"
2138-4,1621358051964,23,speaker,"açık durumda kağıt kutusu"
2138-4,1621358073564,24,speaker,"garip olanı; renkte farklı"
2138-4,1621358103755,25,speaker,"garip olanı; boyut olarak büyük"
2138-4,1621358139654,26,speaker,"büyük boy renkli fotoğraf"
2138-4,1621358170864,27,speaker,"garip olanı; renkte farklı"
2138-4,1621358204305,28,speaker,"Noktalı tipte kırmızı renk"
2138-4,1621358226667,29,speaker,"garip olanı; farklı renk"
2138-4,1621358249525,30,speaker,"Sudaki hayvan"
2138-4,1621358276873,31,speaker,"Süt veren hayvan"
2138-4,1621358297144,32,speaker,"garip olanı; boyut olarak büyük"
2138-4,1621358314836,33,speaker,"garip olanı; küçük boyutlu"
2138-4,1621358339575,34,speaker,"bir çeşit sebzeli"
2138-4,1621358372595,35,speaker,"kapalı kapaklı şişe"
2138-4,1621358405054,36,speaker,"garip olanı; boyut olarak büyük"
2138-4,1621358420384,37,speaker,"garip olanı; samll boyutunda"
2138-4,1621358448146,38,speaker,"masala ile var"
2138-4,1621358465834,39,speaker,"çeşit meyveler"
2138-4,1621358488229,40,speaker,"garip olanı; renkte farklı"
2138-4,1621358514103,41,speaker,"garip olanı; boyut olarak büyük"
2138-4,1621358533118,42,speaker,"garip olanı; küçük boyutlu"
2138-4,1621358556735,43,speaker,"garip olanı; renkte farklı"
2138-4,1621358587364,44,speaker,"parlak tip"
2138-4,1621358608355,45,speaker,"garip olanı; küçük boyutlu"
2138-4,1621358652314,46,speaker,"parlak olmadan koyu gece rengi"
2138-4,1621358681444,47,speaker,"küçük boyutlu ve yuvarlak şekilli"
2138-4,1621358705674,48,speaker,"garip olanı; renkte farklı"
2138-4,1621358717654,49,speaker,"garip olanı; renkte farklı"
2138-4,1621358725895,50,speaker,"garip olanı; renkte farklı"
2138-4,1621358746955,51,speaker,"garip olanı; küçük boyutlu"
2138-4,1621358768923,52,speaker,"garip olanı; renkte farklı"
2138-4,1621358789608,53,speaker,"garip olanı; küçük boyutlu"
2138-4,1621358807804,54,speaker,"garip olanı; boyut olarak büyük"
2138-4,1621358829654,55,speaker,"4 bacaklı hayvan"
2138-4,1621358853014,56,speaker,"garip olanı; renkte farklı"
2138-4,1621358871244,57,speaker,"boyut olarak büyük"
2138-4,1621358892997,58,speaker,"gülen yaşlı kadın"
2138-4,1621358914408,59,speaker,"garip olanı; boyut olarak büyük"
2138-4,1621358932295,60,speaker,"garip olanı; küçük boyutlu"
