gameid,time,roundNum,sender,contents
6326-d,1620235075372,1,speaker,"red"
6326-d,1620235090147,2,speaker,"animal"
6326-d,1620235101418,3,speaker,"insect"
6326-d,1620235117255,4,speaker,"animal you ride"
6326-d,1620235123624,5,speaker,"fruit"
6326-d,1620235130725,6,speaker,"blue"
6326-d,1620235154737,7,speaker,"looks completely wooden but with less distortion"
6326-d,1620235168774,8,speaker,"pink"
6326-d,1620235171044,8,listener,"that last one was hard lol"
6326-d,1620235174390,8,speaker,"yeah i know"
6326-d,1620235177526,9,speaker,"smallest"
6326-d,1620235185558,10,speaker,"blue"
6326-d,1620235191485,11,speaker,"largest"
6326-d,1620235197157,12,speaker,"white"
6326-d,1620235202285,13,speaker,"blue"
6326-d,1620235207562,14,speaker,"largest"
6326-d,1620235223102,15,speaker,"no hat, smaller beard"
6326-d,1620235233138,16,speaker,"smallest"
6326-d,1620235239369,17,speaker,"smallest"
6326-d,1620235249989,18,speaker,"black and white smaller"
6326-d,1620235263499,19,speaker,"is one of yours blank?"
6326-d,1620235282249,19,listener,"no i got three large  one of them being green "
6326-d,1620235283266,19,speaker,"ok never mind it loaded. the green one"
6326-d,1620235285497,19,listener,"and one small one"
6326-d,1620235291448,20,speaker,"fruit"
6326-d,1620235297514,21,speaker,"largest"
6326-d,1620235303814,22,speaker,"small purple"
6326-d,1620235309060,23,speaker,"green"
6326-d,1620235317847,24,speaker,"taller brown"
6326-d,1620235324653,25,speaker,"largest"
6326-d,1620235338348,26,speaker,"sorry they are loading one sec"
6326-d,1620235342009,26,listener,"only one loaded for me here"
6326-d,1620235355576,26,listener,"i got a pink one showing thats it"
6326-d,1620235363146,26,speaker,"ok glad it isn't just me. yeah i see one pink one"
6326-d,1620235392970,26,listener,"maybe that is the right one? lol"
6326-d,1620235400481,26,speaker,"still nothing else here, i would just pick it at this point"
6326-d,1620235408880,27,speaker,"silver"
6326-d,1620235411658,27,listener,"lmao"
6326-d,1620235422130,28,speaker,"i mean it worked so whatever. largest"
6326-d,1620235430761,29,listener,"lol right"
6326-d,1620235432256,29,speaker,"younger with beard"
6326-d,1620235450036,30,speaker,"impossible to tell if it is not loaded or intentional so we can't do anything else"
6326-d,1620235451402,30,speaker,"blue"
6326-d,1620235463839,31,speaker,"blond straight"
6326-d,1620235475936,31,listener,"as per some of the warnings , other people had issues with this hit"
6326-d,1620235482387,32,speaker,"ah ok i hadn't read that"
6326-d,1620235483433,32,speaker,"smallest"
6326-d,1620235493180,33,speaker,"black matte"
6326-d,1620235507071,34,speaker,"younger happy"
6326-d,1620235513487,35,speaker,"smallest"
6326-d,1620235520946,36,speaker,"vegetable"
6326-d,1620235528972,37,speaker,"glass"
6326-d,1620235536447,38,speaker,"orange"
6326-d,1620235545823,39,speaker,"larger round"
6326-d,1620235556987,41,speaker,"fish"
6326-d,1620235563477,42,speaker,"green"
6326-d,1620235578197,43,speaker,"wooden closed"
6326-d,1620235584962,44,speaker,"smallest"
6326-d,1620235592285,45,speaker,"wooden"
6326-d,1620235598564,46,speaker,"bird"
6326-d,1620235604648,47,speaker,"pink"
6326-d,1620235616078,48,speaker,"smallest"
6326-d,1620235622189,49,speaker,"dog"
6326-d,1620235632483,50,speaker,"smaller with flip top"
6326-d,1620235643645,51,speaker,"red dotted"
6326-d,1620235658524,52,listener,"lmao these photos"
6326-d,1620235665099,52,speaker,"ah i've got one not loaded, based on deduction it is skinny unhappy"
6326-d,1620235669630,52,speaker,"yeah they are ridiculous"
6326-d,1620235677405,53,speaker,"largest"
6326-d,1620235684182,54,speaker,"animal"
6326-d,1620235689428,55,speaker,"small blue"
6326-d,1620235695102,56,speaker,"green"
6326-d,1620235703320,57,speaker,"green less wrinkled"
6326-d,1620235724162,58,speaker,"ugh the one highlighted is not loaded"
6326-d,1620235727763,58,listener,"im assuming the black one"
6326-d,1620235735006,58,speaker,"there it is, the big one"
6326-d,1620235741829,59,speaker,"green"
6326-d,1620235747098,60,speaker,"yellow"
